ASSERTION	AAMAAQpsb2dpbi1wZWFrAwABBAAAAAAAAMBXQAEAAAAAAACIs0A=
ASSERTION	AAECAAIFAAAAAAAAAAAA
RUN	parabank.Login200Test	login200test	1777156522795	 	3.3.1
USER	Login - 200 Concurrentes	749	START	1777156525635	1777156525635
REQUEST	650		login-peak	1777156525334	1777156525637	OK	 
USER	Login - 200 Concurrentes	650	END	1777156525333	1777156525639
USER	Login - 200 Concurrentes	750	START	1777156525639	1777156525639
REQUEST	578		login-peak	1777156525121	1777156525641	OK	 
USER	Login - 200 Concurrentes	578	END	1777156525121	1777156525641
USER	Login - 200 Concurrentes	751	START	1777156525641	1777156525641
REQUEST	666		login-peak	1777156525358	1777156525642	OK	 
USER	Login - 200 Concurrentes	666	END	1777156525355	1777156525644
USER	Login - 200 Concurrentes	752	START	1777156525646	1777156525646
REQUEST	507		login-peak	1777156524820	1777156525647	OK	 
USER	Login - 200 Concurrentes	507	END	1777156524819	1777156525647
REQUEST	515		login-peak	1777156524841	1777156525647	OK	 
USER	Login - 200 Concurrentes	753	START	1777156525647	1777156525647
REQUEST	511		login-peak	1777156524827	1777156525648	OK	 
USER	Login - 200 Concurrentes	515	END	1777156524841	1777156525648
USER	Login - 200 Concurrentes	511	END	1777156524827	1777156525648
USER	Login - 200 Concurrentes	754	START	1777156525649	1777156525649
USER	Login - 200 Concurrentes	755	START	1777156525649	1777156525649
REQUEST	558		login-peak	1777156525037	1777156525651	OK	 
USER	Login - 200 Concurrentes	558	END	1777156525036	1777156525654
USER	Login - 200 Concurrentes	756	START	1777156525654	1777156525654
REQUEST	499		login-peak	1777156524778	1777156525656	OK	 
REQUEST	674		login-peak	1777156525378	1777156525655	OK	 
USER	Login - 200 Concurrentes	499	END	1777156524778	1777156525656
USER	Login - 200 Concurrentes	757	START	1777156525656	1777156525656
USER	Login - 200 Concurrentes	674	END	1777156525378	1777156525657
USER	Login - 200 Concurrentes	758	START	1777156525657	1777156525657
REQUEST	524		login-peak	1777156524889	1777156525671	OK	 
USER	Login - 200 Concurrentes	524	END	1777156524889	1777156525677
REQUEST	512		login-peak	1777156524828	1777156525678	OK	 
USER	Login - 200 Concurrentes	512	END	1777156524828	1777156525679
REQUEST	520		login-peak	1777156524863	1777156525679	OK	 
USER	Login - 200 Concurrentes	520	END	1777156524863	1777156525680
REQUEST	516		login-peak	1777156524851	1777156525680	OK	 
USER	Login - 200 Concurrentes	761	START	1777156525680	1777156525680
USER	Login - 200 Concurrentes	516	END	1777156524851	1777156525680
REQUEST	596		login-peak	1777156525178	1777156525680	OK	 
USER	Login - 200 Concurrentes	762	START	1777156525681	1777156525681
USER	Login - 200 Concurrentes	596	END	1777156525178	1777156525681
REQUEST	588		login-peak	1777156525164	1777156525681	OK	 
USER	Login - 200 Concurrentes	763	START	1777156525681	1777156525681
USER	Login - 200 Concurrentes	759	START	1777156525678	1777156525678
USER	Login - 200 Concurrentes	760	START	1777156525680	1777156525680
USER	Login - 200 Concurrentes	588	END	1777156525161	1777156525685
USER	Login - 200 Concurrentes	764	START	1777156525687	1777156525687
REQUEST	523		login-peak	1777156524870	1777156525688	OK	 
USER	Login - 200 Concurrentes	523	END	1777156524870	1777156525689
USER	Login - 200 Concurrentes	765	START	1777156525689	1777156525689
REQUEST	491		login-peak	1777156524769	1777156525692	OK	 
REQUEST	531		login-peak	1777156524951	1777156525692	OK	 
REQUEST	539		login-peak	1777156524995	1777156525693	OK	 
USER	Login - 200 Concurrentes	491	END	1777156524768	1777156525692
USER	Login - 200 Concurrentes	531	END	1777156524949	1777156525693
USER	Login - 200 Concurrentes	539	END	1777156524995	1777156525693
USER	Login - 200 Concurrentes	766	START	1777156525694	1777156525694
USER	Login - 200 Concurrentes	767	START	1777156525694	1777156525694
USER	Login - 200 Concurrentes	768	START	1777156525694	1777156525694
REQUEST	519		login-peak	1777156524864	1777156525693	OK	 
USER	Login - 200 Concurrentes	519	END	1777156524864	1777156525697
USER	Login - 200 Concurrentes	769	START	1777156525697	1777156525697
REQUEST	555		login-peak	1777156525028	1777156525698	OK	 
USER	Login - 200 Concurrentes	555	END	1777156525027	1777156525699
USER	Login - 200 Concurrentes	770	START	1777156525699	1777156525699
REQUEST	551		login-peak	1777156525018	1777156525701	OK	 
USER	Login - 200 Concurrentes	551	END	1777156525017	1777156525701
USER	Login - 200 Concurrentes	771	START	1777156525701	1777156525701
REQUEST	543		login-peak	1777156525007	1777156525702	OK	 
REQUEST	547		login-peak	1777156525014	1777156525704	OK	 
USER	Login - 200 Concurrentes	543	END	1777156525007	1777156525704
USER	Login - 200 Concurrentes	547	END	1777156525014	1777156525704
USER	Login - 200 Concurrentes	772	START	1777156525706	1777156525706
USER	Login - 200 Concurrentes	773	START	1777156525706	1777156525706
REQUEST	662		login-peak	1777156525350	1777156525711	OK	 
USER	Login - 200 Concurrentes	662	END	1777156525350	1777156525714
USER	Login - 200 Concurrentes	774	START	1777156525716	1777156525716
REQUEST	563		login-peak	1777156525055	1777156525718	OK	 
USER	Login - 200 Concurrentes	563	END	1777156525054	1777156525718
USER	Login - 200 Concurrentes	775	START	1777156525718	1777156525718
REQUEST	587		login-peak	1777156525159	1777156525721	OK	 
USER	Login - 200 Concurrentes	587	END	1777156525159	1777156525722
USER	Login - 200 Concurrentes	776	START	1777156525722	1777156525722
REQUEST	559		login-peak	1777156525043	1777156525729	OK	 
USER	Login - 200 Concurrentes	559	END	1777156525043	1777156525731
USER	Login - 200 Concurrentes	777	START	1777156525731	1777156525731
REQUEST	598		login-peak	1777156525182	1777156525736	OK	 
REQUEST	590		login-peak	1777156525166	1777156525736	OK	 
USER	Login - 200 Concurrentes	598	END	1777156525181	1777156525736
USER	Login - 200 Concurrentes	590	END	1777156525166	1777156525737
USER	Login - 200 Concurrentes	778	START	1777156525738	1777156525738
USER	Login - 200 Concurrentes	779	START	1777156525738	1777156525738
REQUEST	610		login-peak	1777156525203	1777156525741	OK	 
USER	Login - 200 Concurrentes	610	END	1777156525203	1777156525741
USER	Login - 200 Concurrentes	780	START	1777156525742	1777156525742
REQUEST	618		login-peak	1777156525218	1777156525747	OK	 
USER	Login - 200 Concurrentes	618	END	1777156525217	1777156525747
USER	Login - 200 Concurrentes	781	START	1777156525748	1777156525748
REQUEST	602		login-peak	1777156525187	1777156525751	OK	 
USER	Login - 200 Concurrentes	602	END	1777156525186	1777156525751
USER	Login - 200 Concurrentes	782	START	1777156525752	1777156525752
REQUEST	503		login-peak	1777156524794	1777156525758	OK	 
USER	Login - 200 Concurrentes	503	END	1777156524794	1777156525759
USER	Login - 200 Concurrentes	783	START	1777156525759	1777156525759
REQUEST	638		login-peak	1777156525291	1777156525766	OK	 
USER	Login - 200 Concurrentes	638	END	1777156525291	1777156525767
USER	Login - 200 Concurrentes	784	START	1777156525768	1777156525768
REQUEST	594		login-peak	1777156525174	1777156525787	OK	 
USER	Login - 200 Concurrentes	594	END	1777156525173	1777156525787
USER	Login - 200 Concurrentes	785	START	1777156525788	1777156525788
REQUEST	614		login-peak	1777156525213	1777156525808	OK	 
USER	Login - 200 Concurrentes	614	END	1777156525212	1777156525809
USER	Login - 200 Concurrentes	786	START	1777156525809	1777156525809
REQUEST	622		login-peak	1777156525224	1777156525822	OK	 
USER	Login - 200 Concurrentes	622	END	1777156525223	1777156525822
USER	Login - 200 Concurrentes	787	START	1777156525822	1777156525822
REQUEST	630		login-peak	1777156525242	1777156525827	OK	 
USER	Login - 200 Concurrentes	630	END	1777156525242	1777156525827
USER	Login - 200 Concurrentes	788	START	1777156525829	1777156525829
REQUEST	606		login-peak	1777156525193	1777156525833	OK	 
USER	Login - 200 Concurrentes	606	END	1777156525193	1777156525833
REQUEST	634		login-peak	1777156525251	1777156525838	OK	 
USER	Login - 200 Concurrentes	634	END	1777156525251	1777156525838
USER	Login - 200 Concurrentes	790	START	1777156525838	1777156525838
USER	Login - 200 Concurrentes	789	START	1777156525834	1777156525834
REQUEST	550		login-peak	1777156525015	1777156525841	OK	 
USER	Login - 200 Concurrentes	550	END	1777156525015	1777156525842
USER	Login - 200 Concurrentes	791	START	1777156525842	1777156525842
REQUEST	626		login-peak	1777156525232	1777156525846	OK	 
USER	Login - 200 Concurrentes	626	END	1777156525230	1777156525846
USER	Login - 200 Concurrentes	792	START	1777156525847	1777156525847
REQUEST	538		login-peak	1777156524989	1777156525848	OK	 
USER	Login - 200 Concurrentes	538	END	1777156524989	1777156525848
USER	Login - 200 Concurrentes	793	START	1777156525849	1777156525849
REQUEST	566		login-peak	1777156525066	1777156525852	OK	 
USER	Login - 200 Concurrentes	566	END	1777156525065	1777156525852
USER	Login - 200 Concurrentes	794	START	1777156525854	1777156525854
REQUEST	637		login-peak	1777156525277	1777156525855	OK	 
USER	Login - 200 Concurrentes	637	END	1777156525276	1777156525855
USER	Login - 200 Concurrentes	795	START	1777156525855	1777156525855
REQUEST	653		login-peak	1777156525338	1777156525858	OK	 
USER	Login - 200 Concurrentes	653	END	1777156525338	1777156525858
USER	Login - 200 Concurrentes	796	START	1777156525859	1777156525859
REQUEST	508		login-peak	1777156524820	1777156525861	OK	 
REQUEST	528		login-peak	1777156524928	1777156525862	OK	 
REQUEST	657		login-peak	1777156525343	1777156525864	OK	 
USER	Login - 200 Concurrentes	508	END	1777156524820	1777156525862
REQUEST	649		login-peak	1777156525333	1777156525865	OK	 
USER	Login - 200 Concurrentes	528	END	1777156524928	1777156525864
USER	Login - 200 Concurrentes	797	START	1777156525865	1777156525865
USER	Login - 200 Concurrentes	798	START	1777156525865	1777156525865
USER	Login - 200 Concurrentes	657	END	1777156525343	1777156525865
USER	Login - 200 Concurrentes	799	START	1777156525868	1777156525868
REQUEST	654		login-peak	1777156525339	1777156525869	OK	 
REQUEST	536		login-peak	1777156524985	1777156525873	OK	 
USER	Login - 200 Concurrentes	649	END	1777156525332	1777156525868
USER	Login - 200 Concurrentes	654	END	1777156525339	1777156525870
USER	Login - 200 Concurrentes	536	END	1777156524984	1777156525873
REQUEST	540		login-peak	1777156524999	1777156525873	OK	 
USER	Login - 200 Concurrentes	800	START	1777156525874	1777156525874
USER	Login - 200 Concurrentes	801	START	1777156525874	1777156525874
USER	Login - 200 Concurrentes	540	END	1777156524997	1777156525874
USER	Login - 200 Concurrentes	802	START	1777156525874	1777156525874
REQUEST	633		login-peak	1777156525251	1777156525869	OK	 
REQUEST	645		login-peak	1777156525316	1777156525876	OK	 
USER	Login - 200 Concurrentes	633	END	1777156525250	1777156525875
USER	Login - 200 Concurrentes	645	END	1777156525316	1777156525876
USER	Login - 200 Concurrentes	804	START	1777156525877	1777156525877
USER	Login - 200 Concurrentes	805	START	1777156525877	1777156525877
REQUEST	542		login-peak	1777156525006	1777156525878	OK	 
USER	Login - 200 Concurrentes	803	START	1777156525874	1777156525874
REQUEST	564		login-peak	1777156525065	1777156525881	OK	 
USER	Login - 200 Concurrentes	564	END	1777156525064	1777156525889
USER	Login - 200 Concurrentes	806	START	1777156525889	1777156525889
REQUEST	560		login-peak	1777156525046	1777156525890	OK	 
REQUEST	572		login-peak	1777156525113	1777156525892	OK	 
USER	Login - 200 Concurrentes	560	END	1777156525046	1777156525892
USER	Login - 200 Concurrentes	807	START	1777156525893	1777156525893
REQUEST	552		login-peak	1777156525020	1777156525894	OK	 
USER	Login - 200 Concurrentes	572	END	1777156525112	1777156525893
USER	Login - 200 Concurrentes	808	START	1777156525894	1777156525894
USER	Login - 200 Concurrentes	542	END	1777156525005	1777156525896
USER	Login - 200 Concurrentes	552	END	1777156525020	1777156525898
USER	Login - 200 Concurrentes	810	START	1777156525898	1777156525898
USER	Login - 200 Concurrentes	809	START	1777156525897	1777156525897
REQUEST	548		login-peak	1777156525014	1777156525900	OK	 
USER	Login - 200 Concurrentes	548	END	1777156525014	1777156525900
USER	Login - 200 Concurrentes	811	START	1777156525903	1777156525903
REQUEST	568		login-peak	1777156525096	1777156525904	OK	 
REQUEST	527		login-peak	1777156524923	1777156525904	OK	 
USER	Login - 200 Concurrentes	568	END	1777156525096	1777156525904
USER	Login - 200 Concurrentes	812	START	1777156525904	1777156525904
USER	Login - 200 Concurrentes	527	END	1777156524923	1777156525905
REQUEST	584		login-peak	1777156525132	1777156525904	OK	 
USER	Login - 200 Concurrentes	584	END	1777156525132	1777156525905
USER	Login - 200 Concurrentes	813	START	1777156525906	1777156525906
REQUEST	544		login-peak	1777156525008	1777156525906	OK	 
USER	Login - 200 Concurrentes	814	START	1777156525906	1777156525906
REQUEST	574		login-peak	1777156525117	1777156525901	OK	 
REQUEST	546		login-peak	1777156525013	1777156525908	OK	 
USER	Login - 200 Concurrentes	574	END	1777156525116	1777156525908
USER	Login - 200 Concurrentes	544	END	1777156525007	1777156525909
REQUEST	580		login-peak	1777156525126	1777156525909	OK	 
REQUEST	592		login-peak	1777156525170	1777156525910	OK	 
USER	Login - 200 Concurrentes	816	START	1777156525909	1777156525909
USER	Login - 200 Concurrentes	580	END	1777156525126	1777156525909
USER	Login - 200 Concurrentes	817	START	1777156525910	1777156525910
REQUEST	576		login-peak	1777156525119	1777156525910	OK	 
USER	Login - 200 Concurrentes	592	END	1777156525170	1777156525910
USER	Login - 200 Concurrentes	818	START	1777156525910	1777156525910
USER	Login - 200 Concurrentes	576	END	1777156525118	1777156525910
USER	Login - 200 Concurrentes	819	START	1777156525911	1777156525911
REQUEST	535		login-peak	1777156524983	1777156525906	OK	 
REQUEST	604		login-peak	1777156525191	1777156525912	OK	 
USER	Login - 200 Concurrentes	535	END	1777156524982	1777156525911
USER	Login - 200 Concurrentes	820	START	1777156525912	1777156525912
USER	Login - 200 Concurrentes	604	END	1777156525190	1777156525912
USER	Login - 200 Concurrentes	821	START	1777156525912	1777156525912
USER	Login - 200 Concurrentes	815	START	1777156525909	1777156525909
REQUEST	693		login-peak	1777156525406	1777156525915	OK	 
USER	Login - 200 Concurrentes	546	END	1777156525013	1777156525916
USER	Login - 200 Concurrentes	822	START	1777156525917	1777156525917
REQUEST	608		login-peak	1777156525197	1777156525919	OK	 
USER	Login - 200 Concurrentes	693	END	1777156525406	1777156525919
USER	Login - 200 Concurrentes	823	START	1777156525919	1777156525919
USER	Login - 200 Concurrentes	608	END	1777156525197	1777156525921
USER	Login - 200 Concurrentes	824	START	1777156525922	1777156525922
REQUEST	665		login-peak	1777156525355	1777156525927	OK	 
REQUEST	627		login-peak	1777156525231	1777156525928	OK	 
USER	Login - 200 Concurrentes	627	END	1777156525231	1777156525928
USER	Login - 200 Concurrentes	825	START	1777156525929	1777156525929
REQUEST	682		login-peak	1777156525391	1777156525930	OK	 
REQUEST	619		login-peak	1777156525218	1777156525928	OK	 
USER	Login - 200 Concurrentes	665	END	1777156525354	1777156525933
USER	Login - 200 Concurrentes	682	END	1777156525390	1777156525933
USER	Login - 200 Concurrentes	619	END	1777156525218	1777156525934
USER	Login - 200 Concurrentes	826	START	1777156525935	1777156525935
USER	Login - 200 Concurrentes	828	START	1777156525935	1777156525935
USER	Login - 200 Concurrentes	827	START	1777156525935	1777156525935
REQUEST	670		login-peak	1777156525366	1777156525933	OK	 
USER	Login - 200 Concurrentes	670	END	1777156525365	1777156525937
USER	Login - 200 Concurrentes	829	START	1777156525937	1777156525937
REQUEST	702		login-peak	1777156525441	1777156525939	OK	 
USER	Login - 200 Concurrentes	702	END	1777156525441	1777156525940
USER	Login - 200 Concurrentes	830	START	1777156525940	1777156525940
REQUEST	556		login-peak	1777156525031	1777156525941	OK	 
USER	Login - 200 Concurrentes	556	END	1777156525031	1777156525941
REQUEST	631		login-peak	1777156525244	1777156525941	OK	 
USER	Login - 200 Concurrentes	831	START	1777156525941	1777156525941
REQUEST	635		login-peak	1777156525262	1777156525943	OK	 
REQUEST	595		login-peak	1777156525177	1777156525944	OK	 
USER	Login - 200 Concurrentes	631	END	1777156525244	1777156525943
USER	Login - 200 Concurrentes	635	END	1777156525260	1777156525944
USER	Login - 200 Concurrentes	595	END	1777156525176	1777156525944
USER	Login - 200 Concurrentes	832	START	1777156525945	1777156525945
USER	Login - 200 Concurrentes	833	START	1777156525945	1777156525945
REQUEST	532		login-peak	1777156524975	1777156525947	OK	 
USER	Login - 200 Concurrentes	532	END	1777156524974	1777156525947
USER	Login - 200 Concurrentes	835	START	1777156525947	1777156525947
USER	Login - 200 Concurrentes	834	START	1777156525945	1777156525945
REQUEST	658		login-peak	1777156525345	1777156525949	OK	 
USER	Login - 200 Concurrentes	658	END	1777156525345	1777156525951
REQUEST	612		login-peak	1777156525210	1777156525953	OK	 
USER	Login - 200 Concurrentes	836	START	1777156525953	1777156525953
USER	Login - 200 Concurrentes	612	END	1777156525210	1777156525953
